date,iva,befolkning,mean_age,Region,change_coming_3_days,change_since_1_days,change_since_2_days,change_since_3_days,change_since_4_days,change_since_5_days,change_since_6_days,change_since_7_days,cases,case_change_from_day_10_to_4,iva_per_1000
2020-03-22,9.0,1377827.0,40.937559,Region Skåne,1.2222222222222223,1.0,1.0,1.5,1.8,1.8,1.8,2.25,219.0,2.2873563218390807,0.006532024702665865
2020-03-23,11.0,1377827.0,40.937559,Region Skåne,1.0909090909090908,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.8333333333333333,2.2,2.2,2.2,222.0,1.7394957983193278,0.007983585747702724
2020-03-24,11.0,1377827.0,40.937559,Region Skåne,1.4545454545454546,1.0,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.8333333333333333,2.2,2.2,229.0,1.2981366459627328,0.007983585747702724
2020-03-25,11.0,1377827.0,40.937559,Region Skåne,1.7272727272727273,1.0,1.0,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.8333333333333333,2.2,234.0,1.1505376344086022,0.007983585747702724
2020-03-26,12.0,1377827.0,40.937559,Region Skåne,1.5833333333333333,1.0909090909090908,1.0909090909090908,1.0909090909090908,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,247.0,1.1526315789473685,0.008709366270221152
2020-03-27,16.0,1377827.0,40.937559,Region Skåne,1.1875,1.3333333333333333,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.7777777777777777,1.7777777777777777,1.7777777777777777,254.0,1.150259067357513,0.01161248836029487
2020-03-28,19.0,1377827.0,40.937559,Region Skåne,1.2105263157894737,1.1875,1.5833333333333333,1.7272727272727273,1.7272727272727273,1.7272727272727273,2.111111111111111,2.111111111111111,264.0,1.150753768844221,0.01378982992785016
2020-03-29,19.0,1377827.0,40.937559,Region Skåne,1.368421052631579,1.0,1.1875,1.5833333333333333,1.7272727272727273,1.7272727272727273,1.7272727272727273,2.111111111111111,266.0,1.1304347826086956,0.01378982992785016
2020-03-30,19.0,1377827.0,40.937559,Region Skåne,1.5263157894736843,1.0,1.0,1.1875,1.5833333333333333,1.7272727272727273,1.7272727272727273,1.7272727272727273,269.0,1.1818181818181819,0.01378982992785016
2020-03-31,23.0,1377827.0,40.937559,Region Skåne,,1.2105263157894737,1.2105263157894737,1.2105263157894737,1.4375,1.9166666666666667,2.090909090909091,2.090909090909091,274.0,1.1869158878504673,0.016692952017923878
2020-04-01,26.0,1377827.0,40.937559,Region Skåne,,1.1304347826086956,1.368421052631579,1.368421052631579,1.368421052631579,1.625,2.1666666666666665,2.3636363636363638,,1.2054794520547945,0.018870293585479165
2020-04-02,29.0,1377827.0,40.937559,Region Skåne,,1.1153846153846154,1.2608695652173914,1.5263157894736843,1.5263157894736843,1.5263157894736843,1.8125,2.4166666666666665,,1.1981981981981982,0.02104763515303445
2020-03-06,2.0,2377081.0,39.378654,Region Stockholm,2.0,,,,,,,,0.0,,0.000841368047618066
2020-03-07,2.0,2377081.0,39.378654,Region Stockholm,2.0,1.0,,,,,,,36.0,,0.000841368047618066
2020-03-08,4.0,2377081.0,39.378654,Region Stockholm,1.0,2.0,2.0,,,,,,57.0,,0.001682736095236132
2020-03-09,4.0,2377081.0,39.378654,Region Stockholm,1.0,1.0,2.0,2.0,,,,,86.0,,0.001682736095236132
2020-03-10,4.0,2377081.0,39.378654,Region Stockholm,1.5,1.0,1.0,2.0,2.0,,,,150.0,,0.001682736095236132
2020-03-11,4.0,2377081.0,39.378654,Region Stockholm,2.25,1.0,1.0,1.0,2.0,2.0,,,176.0,,0.001682736095236132
2020-03-12,4.0,2377081.0,39.378654,Region Stockholm,3.5,1.0,1.0,1.0,1.0,2.0,2.0,,208.0,,0.001682736095236132
2020-03-13,6.0,2377081.0,39.378654,Region Stockholm,2.8333333333333335,1.5,1.5,1.5,1.5,1.5,3.0,3.0,250.0,,0.002524104142854198
2020-03-14,9.0,2377081.0,39.378654,Region Stockholm,2.111111111111111,1.5,2.25,2.25,2.25,2.25,2.25,4.5,281.0,,0.0037861562142812973
2020-03-15,14.0,2377081.0,39.378654,Region Stockholm,1.9285714285714286,1.5555555555555556,2.3333333333333335,3.5,3.5,3.5,3.5,3.5,299.0,,0.0058895763333264625
2020-03-16,17.0,2377081.0,39.378654,Region Stockholm,1.8823529411764706,1.2142857142857142,1.8888888888888888,2.8333333333333335,4.25,4.25,4.25,4.25,316.0,inf,0.0071516284047535615
2020-03-17,19.0,2377081.0,39.378654,Region Stockholm,2.263157894736842,1.1176470588235294,1.3571428571428572,2.111111111111111,3.1666666666666665,4.75,4.75,4.75,350.0,6.944444444444445,0.007992996452371627
2020-03-18,27.0,2377081.0,39.378654,Region Stockholm,1.7407407407407407,1.4210526315789473,1.588235294117647,1.9285714285714286,3.0,4.5,6.75,6.75,385.0,4.9298245614035086,0.011358468642843891
2020-03-19,32.0,2377081.0,39.378654,Region Stockholm,1.75,1.1851851851851851,1.6842105263157894,1.8823529411764706,2.2857142857142856,3.5555555555555554,5.333333333333333,8.0,443.0,3.4767441860465116,0.013461888761889055
2020-03-20,43.0,2377081.0,39.378654,Region Stockholm,1.8604651162790697,1.34375,1.5925925925925926,2.263157894736842,2.5294117647058822,3.0714285714285716,4.777777777777778,7.166666666666667,509.0,2.1066666666666665,0.01808941302378842
2020-03-21,47.0,2377081.0,39.378654,Region Stockholm,2.021276595744681,1.0930232558139534,1.46875,1.7407407407407407,2.473684210526316,2.764705882352941,3.357142857142857,5.222222222222222,590.0,1.9886363636363635,0.019772149119024553
2020-03-22,56.0,2377081.0,39.378654,Region Stockholm,2.017857142857143,1.1914893617021276,1.302325581395349,1.75,2.074074074074074,2.9473684210526314,3.2941176470588234,4.0,661.0,1.8509615384615385,0.02355830533330585
2020-03-23,80.0,2377081.0,39.378654,Region Stockholm,1.6125,1.4285714285714286,1.702127659574468,1.8604651162790697,2.5,2.962962962962963,4.2105263157894735,4.705882352941177,720.0,1.772,0.033654721904722636
2020-03-24,95.0,2377081.0,39.378654,Region Stockholm,1.4842105263157894,1.1875,1.6964285714285714,2.021276595744681,2.2093023255813953,2.96875,3.5185185185185186,5.0,820.0,1.811387900355872,0.039964982261858135
2020-03-25,113.0,2377081.0,39.378654,Region Stockholm,1.3982300884955752,1.1894736842105262,1.4125,2.017857142857143,2.404255319148936,2.627906976744186,3.53125,4.185185185185185,924.0,1.9732441471571907,0.04753729469042073
2020-03-26,129.0,2377081.0,39.378654,Region Stockholm,1.3333333333333333,1.1415929203539823,1.3578947368421053,1.6125,2.3035714285714284,2.74468085106383,3.0,4.03125,1078.0,2.0917721518987342,0.05426823907136526
2020-03-27,141.0,2377081.0,39.378654,Region Stockholm,1.3617021276595744,1.0930232558139534,1.247787610619469,1.4842105263157894,1.7625,2.517857142857143,3.0,3.2790697674418605,1209.0,2.057142857142857,0.05931644735707365
2020-03-28,158.0,2377081.0,39.378654,Region Stockholm,1.3164556962025316,1.1205673758865249,1.2248062015503876,1.3982300884955752,1.6631578947368422,1.975,2.8214285714285716,3.3617021276595747,1385.0,2.1298701298701297,0.06646807576182721
2020-03-29,172.0,2377081.0,39.378654,Region Stockholm,1.302325581395349,1.0886075949367089,1.2198581560283688,1.3333333333333333,1.5221238938053097,1.8105263157894738,2.15,3.0714285714285716,1530.0,2.0857787810383748,0.07235765209515369
2020-03-30,192.0,2377081.0,39.378654,Region Stockholm,1.2864583333333333,1.1162790697674418,1.2151898734177216,1.3617021276595744,1.4883720930232558,1.6991150442477876,2.0210526315789474,2.4,1680.0,2.117878192534381,0.08077133257133434
2020-03-31,208.0,2377081.0,39.378654,Region Stockholm,,1.0833333333333333,1.2093023255813953,1.3164556962025316,1.475177304964539,1.6124031007751938,1.8407079646017699,2.1894736842105265,1846.0,2.049152542372881,0.08750227695227886
2020-04-01,224.0,2377081.0,39.378654,Region Stockholm,,1.0769230769230769,1.1666666666666667,1.302325581395349,1.4177215189873418,1.5886524822695036,1.7364341085271318,1.9823008849557522,,2.0953101361573374,0.0942332213332234
2020-04-02,247.0,2377081.0,39.378654,Region Stockholm,,1.1026785714285714,1.1875,1.2864583333333333,1.436046511627907,1.5632911392405062,1.75177304964539,1.9147286821705427,,2.125,0.10390895388083116
2020-03-06,0.0,297540.0,42.370851,Region Sörmland,,,,,,,,,0.0,,0.0
2020-03-07,0.0,297540.0,42.370851,Region Sörmland,,,,,,,,,0.0,,0.0
2020-03-08,0.0,297540.0,42.370851,Region Sörmland,,,,,,,,,0.0,,0.0
2020-03-09,0.0,297540.0,42.370851,Region Sörmland,inf,,,,,,,,0.0,,0.0
2020-03-10,0.0,297540.0,42.370851,Region Sörmland,inf,,,,,,,,1.0,,0.0
2020-03-11,0.0,297540.0,42.370851,Region Sörmland,inf,,,,,,,,1.0,,0.0
2020-03-12,1.0,297540.0,42.370851,Region Sörmland,2.0,inf,inf,inf,inf,inf,inf,,7.0,,0.0033608926530886603
2020-03-13,1.0,297540.0,42.370851,Region Sörmland,2.0,1.0,inf,inf,inf,inf,inf,inf,10.0,,0.0033608926530886603
2020-03-14,1.0,297540.0,42.370851,Region Sörmland,2.0,1.0,1.0,inf,inf,inf,inf,inf,16.0,,0.0033608926530886603
2020-03-15,2.0,297540.0,42.370851,Region Sörmland,1.0,2.0,2.0,2.0,inf,inf,inf,inf,17.0,,0.0067217853061773206
2020-03-16,2.0,297540.0,42.370851,Region Sörmland,1.0,1.0,2.0,2.0,2.0,inf,inf,inf,21.0,inf,0.0067217853061773206
2020-03-17,2.0,297540.0,42.370851,Region Sörmland,2.5,1.0,1.0,2.0,2.0,2.0,inf,inf,33.0,inf,0.0067217853061773206
2020-03-18,2.0,297540.0,42.370851,Region Sörmland,4.5,1.0,1.0,1.0,2.0,2.0,2.0,inf,38.0,inf,0.0067217853061773206
2020-03-19,2.0,297540.0,42.370851,Region Sörmland,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,38.0,inf,0.0067217853061773206
2020-03-20,5.0,297540.0,42.370851,Region Sörmland,2.8,2.5,2.5,2.5,2.5,2.5,5.0,5.0,43.0,21.0,0.0168044632654433
2020-03-21,9.0,297540.0,42.370851,Region Sörmland,2.2222222222222223,1.8,4.5,4.5,4.5,4.5,4.5,9.0,47.0,33.0,0.030248033877797943
2020-03-22,12.0,297540.0,42.370851,Region Sörmland,1.8333333333333333,1.3333333333333333,2.4,6.0,6.0,6.0,6.0,6.0,53.0,5.428571428571429,0.04033071183706392
2020-03-23,14.0,297540.0,42.370851,Region Sörmland,1.7142857142857142,1.1666666666666667,1.5555555555555556,2.8,7.0,7.0,7.0,7.0,64.0,3.8,0.047052497143241244
2020-03-24,20.0,297540.0,42.370851,Region Sörmland,1.3,1.4285714285714286,1.6666666666666667,2.2222222222222223,4.0,10.0,10.0,10.0,66.0,2.6875,0.0672178530617732
2020-03-25,22.0,297540.0,42.370851,Region Sörmland,1.3181818181818181,1.1,1.5714285714285714,1.8333333333333333,2.4444444444444446,4.4,11.0,11.0,80.0,2.764705882352941,0.07393963836795052
2020-03-26,24.0,297540.0,42.370851,Region Sörmland,1.4166666666666667,1.0909090909090908,1.2,1.7142857142857142,2.0,2.6666666666666665,4.8,12.0,117.0,2.5238095238095237,0.08066142367412785
2020-03-27,26.0,297540.0,42.370851,Region Sörmland,1.4230769230769231,1.0833333333333333,1.1818181818181819,1.3,1.8571428571428572,2.1666666666666665,2.888888888888889,5.2,133.0,1.9393939393939394,0.08738320898030517
2020-03-28,29.0,297540.0,42.370851,Region Sörmland,1.4137931034482758,1.1153846153846154,1.2083333333333333,1.3181818181818181,1.45,2.0714285714285716,2.4166666666666665,3.2222222222222223,159.0,1.736842105263158,0.09746588693957114
2020-03-29,34.0,297540.0,42.370851,Region Sörmland,1.2941176470588236,1.1724137931034482,1.3076923076923077,1.4166666666666667,1.5454545454545454,1.7,2.4285714285714284,2.8333333333333335,168.0,2.1052631578947367,0.11427035020501446
2020-03-30,37.0,297540.0,42.370851,Region Sörmland,1.2432432432432432,1.088235294117647,1.2758620689655173,1.4230769230769231,1.5416666666666667,1.6818181818181819,1.85,2.642857142857143,172.0,2.7209302325581395,0.12435302816428043
2020-03-31,41.0,297540.0,42.370851,Region Sörmland,,1.1081081081081081,1.2058823529411764,1.4137931034482758,1.5769230769230769,1.7083333333333333,1.8636363636363635,2.05,232.0,2.8297872340425534,0.13779659877663508
2020-04-01,44.0,297540.0,42.370851,Region Sörmland,,1.0731707317073171,1.1891891891891893,1.2941176470588236,1.5172413793103448,1.6923076923076923,1.8333333333333333,2.0,,3.0,0.14787927673590104
2020-04-02,46.0,297540.0,42.370851,Region Sörmland,,1.0454545454545454,1.1219512195121952,1.2432432432432432,1.3529411764705883,1.5862068965517242,1.7692307692307692,1.9166666666666667,,2.625,0.15460106204207838
2020-03-06,,383713.0,40.103728,Region Uppsala,,,,,,,,,0.0,,
2020-03-07,,383713.0,40.103728,Region Uppsala,,,,,,,,,1.0,,
2020-03-08,,383713.0,40.103728,Region Uppsala,,,,,,,,,2.0,,
2020-03-09,,383713.0,40.103728,Region Uppsala,,,,,,,,,3.0,,
2020-03-10,,383713.0,40.103728,Region Uppsala,,,,,,,,,3.0,,
2020-03-11,,383713.0,40.103728,Region Uppsala,,,,,,,,,7.0,,
2020-03-12,,383713.0,40.103728,Region Uppsala,,,,,,,,,11.0,,
2020-03-13,1.0,383713.0,40.103728,Region Uppsala,1.0,,,,,,,,22.0,,0.002606114465759565
2020-03-14,1.0,383713.0,40.103728,Region Uppsala,1.0,1.0,,,,,,,32.0,,0.002606114465759565
2020-03-15,1.0,383713.0,40.103728,Region Uppsala,2.0,1.0,1.0,,,,,,36.0,,0.002606114465759565
2020-03-16,1.0,383713.0,40.103728,Region Uppsala,2.0,1.0,1.0,1.0,,,,,36.0,inf,0.002606114465759565
2020-03-17,1.0,383713.0,40.103728,Region Uppsala,2.0,1.0,1.0,1.0,1.0,,,,38.0,22.0,0.002606114465759565
2020-03-18,2.0,383713.0,40.103728,Region Uppsala,1.0,2.0,2.0,2.0,2.0,2.0,,,43.0,16.0,0.00521222893151913
2020-03-19,2.0,383713.0,40.103728,Region Uppsala,1.5,1.0,2.0,2.0,2.0,2.0,2.0,,60.0,12.0,0.00521222893151913
2020-03-20,2.0,383713.0,40.103728,Region Uppsala,2.5,1.0,1.0,2.0,2.0,2.0,2.0,2.0,65.0,12.0,0.00521222893151913
2020-03-21,2.0,383713.0,40.103728,Region Uppsala,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,66.0,5.428571428571429,0.00521222893151913
2020-03-22,3.0,383713.0,40.103728,Region Uppsala,3.0,1.5,1.5,1.5,1.5,3.0,3.0,3.0,68.0,3.909090909090909,0.007818343397278694
2020-03-23,5.0,383713.0,40.103728,Region Uppsala,2.0,1.6666666666666667,2.5,2.5,2.5,2.5,5.0,5.0,73.0,2.727272727272727,0.013030572328797826
2020-03-24,6.0,383713.0,40.103728,Region Uppsala,1.6666666666666667,1.2,2.0,3.0,3.0,3.0,3.0,6.0,80.0,2.03125,0.01563668679455739
2020-03-25,9.0,383713.0,40.103728,Region Uppsala,1.1111111111111112,1.5,1.8,3.0,4.5,4.5,4.5,4.5,91.0,1.8333333333333333,0.023455030191836087
2020-03-26,10.0,383713.0,40.103728,Region Uppsala,1.2,1.1111111111111112,1.6666666666666667,2.0,3.3333333333333335,5.0,5.0,5.0,106.0,1.8888888888888888,0.026061144657595653
2020-03-27,10.0,383713.0,40.103728,Region Uppsala,1.5,1.0,1.1111111111111112,1.6666666666666667,2.0,3.3333333333333335,5.0,5.0,118.0,1.9210526315789473,0.026061144657595653
2020-03-28,10.0,383713.0,40.103728,Region Uppsala,1.6,1.0,1.0,1.1111111111111112,1.6666666666666667,2.0,3.3333333333333335,5.0,138.0,1.8604651162790697,0.026061144657595653
2020-03-29,12.0,383713.0,40.103728,Region Uppsala,1.4166666666666667,1.2,1.2,1.2,1.3333333333333333,2.0,2.4,4.0,145.0,1.5166666666666666,0.03127337358911478
2020-03-30,15.0,383713.0,40.103728,Region Uppsala,1.4,1.25,1.5,1.5,1.5,1.6666666666666667,2.5,3.0,156.0,1.6307692307692307,0.03909171698639348
2020-03-31,16.0,383713.0,40.103728,Region Uppsala,,1.0666666666666667,1.3333333333333333,1.6,1.6,1.6,1.7777777777777777,2.6666666666666665,178.0,1.7878787878787878,0.04169783145215304
2020-04-01,17.0,383713.0,40.103728,Region Uppsala,,1.0625,1.1333333333333333,1.4166666666666667,1.7,1.7,1.7,1.8888888888888888,,2.0294117647058822,0.044303945917912604
2020-04-02,21.0,383713.0,40.103728,Region Uppsala,,1.2352941176470589,1.3125,1.4,1.75,2.1,2.1,2.1,,1.9863013698630136,0.05472840378095087
2020-03-06,0.0,282414.0,43.681182,Region Värmland,,,,,,,,,0.0,,0.0
2020-03-07,0.0,282414.0,43.681182,Region Värmland,inf,,,,,,,,11.0,,0.0
2020-03-08,0.0,282414.0,43.681182,Region Värmland,inf,,,,,,,,11.0,,0.0
2020-03-09,0.0,282414.0,43.681182,Region Värmland,inf,,,,,,,,11.0,,0.0
2020-03-10,1.0,282414.0,43.681182,Region Värmland,1.0,inf,inf,inf,inf,,,,18.0,,0.003540900946836913
2020-03-11,1.0,282414.0,43.681182,Region Värmland,1.0,1.0,inf,inf,inf,inf,,,21.0,,0.003540900946836913
2020-03-12,1.0,282414.0,43.681182,Region Värmland,1.0,1.0,1.0,inf,inf,inf,inf,,23.0,,0.003540900946836913
2020-03-13,1.0,282414.0,43.681182,Region Värmland,1.0,1.0,1.0,1.0,inf,inf,inf,inf,27.0,,0.003540900946836913
2020-03-14,1.0,282414.0,43.681182,Region Värmland,2.0,1.0,1.0,1.0,1.0,inf,inf,inf,30.0,,0.003540900946836913
2020-03-15,1.0,282414.0,43.681182,Region Värmland,2.0,1.0,1.0,1.0,1.0,1.0,inf,inf,31.0,,0.003540900946836913
2020-03-16,1.0,282414.0,43.681182,Region Värmland,2.0,1.0,1.0,1.0,1.0,1.0,1.0,inf,32.0,inf,0.003540900946836913
2020-03-17,2.0,282414.0,43.681182,Region Värmland,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,34.0,2.4545454545454546,0.007081801893673826
2020-03-18,2.0,282414.0,43.681182,Region Värmland,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,35.0,2.727272727272727,0.007081801893673826
2020-03-19,2.0,282414.0,43.681182,Region Värmland,1.5,1.0,1.0,2.0,2.0,2.0,2.0,2.0,36.0,2.8181818181818183,0.007081801893673826
2020-03-20,2.0,282414.0,43.681182,Region Värmland,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,36.0,1.7777777777777777,0.007081801893673826
2020-03-21,2.0,282414.0,43.681182,Region Värmland,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,38.0,1.619047619047619,0.007081801893673826
2020-03-22,3.0,282414.0,43.681182,Region Värmland,1.3333333333333333,1.5,1.5,1.5,1.5,1.5,3.0,3.0,39.0,1.5217391304347827,0.010622702840510739
2020-03-23,4.0,282414.0,43.681182,Region Värmland,1.0,1.3333333333333333,2.0,2.0,2.0,2.0,2.0,4.0,40.0,1.3333333333333333,0.014163603787347653
2020-03-24,4.0,282414.0,43.681182,Region Värmland,1.0,1.0,1.3333333333333333,2.0,2.0,2.0,2.0,2.0,42.0,1.2,0.014163603787347653
2020-03-25,4.0,282414.0,43.681182,Region Värmland,1.0,1.0,1.0,1.3333333333333333,2.0,2.0,2.0,2.0,45.0,1.2258064516129032,0.014163603787347653
2020-03-26,4.0,282414.0,43.681182,Region Värmland,1.0,1.0,1.0,1.0,1.3333333333333333,2.0,2.0,2.0,45.0,1.21875,0.014163603787347653
2020-03-27,4.0,282414.0,43.681182,Region Värmland,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,2.0,2.0,45.0,1.1764705882352942,0.014163603787347653
2020-03-28,4.0,282414.0,43.681182,Region Värmland,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,2.0,46.0,1.2,0.014163603787347653
2020-03-29,4.0,282414.0,43.681182,Region Värmland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,48.0,1.25,0.014163603787347653
2020-03-30,4.0,282414.0,43.681182,Region Värmland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,1.25,0.014163603787347653
2020-03-31,4.0,282414.0,43.681182,Region Värmland,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,1.1842105263157894,0.014163603787347653
2020-04-01,4.0,282414.0,43.681182,Region Värmland,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.1794871794871795,0.014163603787347653
2020-04-02,4.0,282414.0,43.681182,Region Värmland,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.2,0.014163603787347653
2020-03-06,0.0,271736.0,41.752542,Region Västerbotten,,,,,,,,,0.0,,0.0
2020-03-07,0.0,271736.0,41.752542,Region Västerbotten,,,,,,,,,0.0,,0.0
2020-03-08,0.0,271736.0,41.752542,Region Västerbotten,,,,,,,,,0.0,,0.0
2020-03-09,0.0,271736.0,41.752542,Region Västerbotten,,,,,,,,,0.0,,0.0
2020-03-10,0.0,271736.0,41.752542,Region Västerbotten,,,,,,,,,0.0,,0.0
2020-03-11,0.0,271736.0,41.752542,Region Västerbotten,,,,,,,,,8.0,,0.0
2020-03-12,0.0,271736.0,41.752542,Region Västerbotten,,,,,,,,,8.0,,0.0
2020-03-13,0.0,271736.0,41.752542,Region Västerbotten,,,,,,,,,9.0,,0.0
2020-03-14,0.0,271736.0,41.752542,Region Västerbotten,,,,,,,,,9.0,,0.0
2020-03-15,0.0,271736.0,41.752542,Region Västerbotten,inf,,,,,,,,12.0,,0.0
2020-03-16,0.0,271736.0,41.752542,Region Västerbotten,inf,,,,,,,,13.0,inf,0.0
2020-03-17,0.0,271736.0,41.752542,Region Västerbotten,inf,,,,,,,,15.0,inf,0.0
2020-03-18,1.0,271736.0,41.752542,Region Västerbotten,2.0,inf,inf,inf,inf,inf,inf,inf,19.0,inf,0.00368004239408838
2020-03-19,1.0,271736.0,41.752542,Region Västerbotten,3.0,1.0,inf,inf,inf,inf,inf,inf,22.0,inf,0.00368004239408838
2020-03-20,1.0,271736.0,41.752542,Region Västerbotten,3.0,1.0,1.0,inf,inf,inf,inf,inf,24.0,inf,0.00368004239408838
2020-03-21,2.0,271736.0,41.752542,Region Västerbotten,1.5,2.0,2.0,2.0,inf,inf,inf,inf,29.0,1.875,0.00736008478817676
2020-03-22,3.0,271736.0,41.752542,Region Västerbotten,1.0,1.5,3.0,3.0,3.0,inf,inf,inf,29.0,2.375,0.011040127182265139
2020-03-23,3.0,271736.0,41.752542,Region Västerbotten,1.3333333333333333,1.0,1.5,3.0,3.0,3.0,inf,inf,30.0,2.4444444444444446,0.011040127182265139
2020-03-24,3.0,271736.0,41.752542,Region Västerbotten,1.6666666666666667,1.0,1.0,1.5,3.0,3.0,3.0,inf,30.0,2.6666666666666665,0.011040127182265139
2020-03-25,3.0,271736.0,41.752542,Region Västerbotten,1.6666666666666667,1.0,1.0,1.0,1.5,3.0,3.0,3.0,33.0,2.4166666666666665,0.011040127182265139
2020-03-26,4.0,271736.0,41.752542,Region Västerbotten,1.25,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,4.0,4.0,37.0,2.230769230769231,0.01472016957635352
2020-03-27,5.0,271736.0,41.752542,Region Västerbotten,1.0,1.25,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.5,5.0,40.0,2.0,0.0184002119704419
2020-03-28,5.0,271736.0,41.752542,Region Västerbotten,1.0,1.0,1.25,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.5,42.0,1.5789473684210527,0.0184002119704419
2020-03-29,5.0,271736.0,41.752542,Region Västerbotten,1.2,1.0,1.0,1.25,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,47.0,1.5,0.0184002119704419
2020-03-30,5.0,271736.0,41.752542,Region Västerbotten,1.6,1.0,1.0,1.0,1.25,1.6666666666666667,1.6666666666666667,1.6666666666666667,48.0,1.5416666666666667,0.0184002119704419
2020-03-31,5.0,271736.0,41.752542,Region Västerbotten,,1.0,1.0,1.0,1.0,1.25,1.6666666666666667,1.6666666666666667,55.0,1.3793103448275863,0.0184002119704419
2020-04-01,6.0,271736.0,41.752542,Region Västerbotten,,1.2,1.2,1.2,1.2,1.2,1.5,2.0,,1.4482758620689655,0.022080254364530278
2020-04-02,8.0,271736.0,41.752542,Region Västerbotten,,1.3333333333333333,1.6,1.6,1.6,1.6,1.6,2.0,,1.5666666666666667,0.02944033915270704
2020-03-06,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,0.0,,0.0
2020-03-07,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,0.0,,0.0
2020-03-08,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,0.0,,0.0
2020-03-09,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,0.0,,0.0
2020-03-10,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,0.0,,0.0
2020-03-11,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,6.0,,0.0
2020-03-12,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,6.0,,0.0
2020-03-13,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,9.0,,0.0
2020-03-14,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,11.0,,0.0
2020-03-15,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,11.0,,0.0
2020-03-16,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,11.0,inf,0.0
2020-03-17,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,12.0,inf,0.0
2020-03-18,0.0,245347.0,43.770623,Region Västernorrland,,,,,,,,,13.0,inf,0.0
2020-03-19,0.0,245347.0,43.770623,Region Västernorrland,inf,,,,,,,,14.0,inf,0.0
2020-03-20,0.0,245347.0,43.770623,Region Västernorrland,inf,,,,,,,,14.0,inf,0.0
2020-03-21,0.0,245347.0,43.770623,Region Västernorrland,inf,,,,,,,,14.0,2.0,0.0
2020-03-22,1.0,245347.0,43.770623,Region Västernorrland,3.0,inf,inf,inf,inf,inf,inf,inf,14.0,2.1666666666666665,0.0040758599045433615
2020-03-23,1.0,245347.0,43.770623,Region Västernorrland,3.0,1.0,inf,inf,inf,inf,inf,inf,14.0,1.5555555555555556,0.0040758599045433615
2020-03-24,3.0,245347.0,43.770623,Region Västernorrland,1.0,3.0,3.0,inf,inf,inf,inf,inf,16.0,1.2727272727272727,0.012227579713630083
2020-03-25,3.0,245347.0,43.770623,Region Västernorrland,1.0,1.0,3.0,3.0,inf,inf,inf,inf,18.0,1.2727272727272727,0.012227579713630083
2020-03-26,3.0,245347.0,43.770623,Region Västernorrland,1.3333333333333333,1.0,1.0,3.0,3.0,inf,inf,inf,20.0,1.2727272727272727,0.012227579713630083
2020-03-27,3.0,245347.0,43.770623,Region Västernorrland,1.3333333333333333,1.0,1.0,1.0,3.0,3.0,inf,inf,23.0,1.1666666666666667,0.012227579713630083
2020-03-28,3.0,245347.0,43.770623,Region Västernorrland,1.3333333333333333,1.0,1.0,1.0,1.0,3.0,3.0,inf,25.0,1.2307692307692308,0.012227579713630083
2020-03-29,4.0,245347.0,43.770623,Region Västernorrland,1.25,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,4.0,4.0,27.0,1.2857142857142858,0.016303439618173446
2020-03-30,4.0,245347.0,43.770623,Region Västernorrland,1.5,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,4.0,36.0,1.4285714285714286,0.016303439618173446
